Timestamp,AccelX,AccelY,AccelZ,Temperature
136958,-0.445,-0.230,9.910,-127.00
136962,-0.445,-0.230,9.910,-127.00
136965,-0.443,-0.230,9.907,-127.00
136969,-0.445,-0.227,9.905,-127.00
136973,-0.448,-0.230,9.910,-127.00
136977,-0.443,-0.230,9.914,-127.00
136982,-0.448,-0.225,9.917,-127.00
136986,-0.450,-0.225,9.917,-127.00
136990,-0.448,-0.223,9.919,-127.00
136994,-0.450,-0.225,9.919,-127.00
136997,-0.450,-0.225,9.919,-127.00
137001,-0.450,-0.227,9.914,-127.00
137005,-0.453,-0.227,9.912,-127.00
137009,-0.453,-0.227,9.914,-127.00
137013,-0.453,-0.227,9.914,-127.00
137016,-0.448,-0.225,9.907,-127.00
137020,-0.448,-0.225,9.912,-127.00
137024,-0.450,-0.225,9.914,-127.00
137028,-0.450,-0.230,9.912,-127.00
137032,-0.450,-0.232,9.912,-127.00
137036,-0.448,-0.232,9.914,-127.00
137042,-0.448,-0.235,9.914,-127.00
137047,-0.445,-0.232,9.917,-127.00
137050,-0.448,-0.235,9.917,-127.00
137054,-0.448,-0.235,9.917,-127.00
137058,-0.448,-0.232,9.912,-127.00
137062,-0.448,-0.230,9.917,-127.00
137066,-0.448,-0.230,9.917,-127.00
137069,-0.448,-0.235,9.914,-127.00
137073,-0.445,-0.237,9.914,-127.00
137077,-0.443,-0.237,9.912,-127.00
137081,-0.445,-0.235,9.917,-127.00
137085,-0.443,-0.232,9.917,-127.00
137088,-0.443,-0.227,9.919,-127.00
137092,-0.443,-0.227,9.922,-127.00
137097,-0.443,-0.232,9.919,-127.00
137101,-0.445,-0.227,9.917,-127.00
137105,-0.448,-0.230,9.922,-127.00
137109,-0.445,-0.230,9.926,-127.00
137113,-0.443,-0.225,9.924,-127.00
137117,-0.441,-0.225,9.926,-127.00
137120,-0.441,-0.227,9.922,-127.00
137124,-0.438,-0.227,9.922,-127.00
137128,-0.441,-0.227,9.919,-127.00
137132,-0.441,-0.227,9.919,-127.00
137136,-0.441,-0.227,9.917,-127.00
137139,-0.441,-0.223,9.919,-127.00
137143,-0.448,-0.225,9.922,-127.00
137147,-0.448,-0.232,9.924,-127.00
137154,-0.450,-0.232,9.922,-127.00
137158,-0.450,-0.230,9.922,-127.00
137162,-0.448,-0.235,9.922,-127.00
137166,-0.448,-0.227,9.924,-127.00
137170,-0.453,-0.227,9.924,-127.00
137173,-0.453,-0.225,9.917,-127.00
137177,-0.450,-0.227,9.914,-127.00
137181,-0.453,-0.225,9.914,-127.00
137185,-0.453,-0.225,9.914,-127.00
137189,-0.453,-0.223,9.917,-127.00
137192,-0.453,-0.218,9.917,-127.00
137196,-0.453,-0.223,9.914,-127.00
137200,-0.450,-0.225,9.914,-127.00
137204,-0.450,-0.227,9.917,-127.00
137209,-0.455,-0.225,9.917,-127.00
137213,-0.453,-0.220,9.914,-127.00
137217,-0.453,-0.223,9.910,-127.00
137221,-0.450,-0.218,9.910,-127.00
137224,-0.448,-0.213,9.910,-127.00
137228,-0.450,-0.215,9.910,-127.00
137232,-0.453,-0.218,9.910,-127.00
137236,-0.455,-0.215,9.910,-127.00
137240,-0.453,-0.215,9.912,-127.00
137243,-0.448,-0.215,9.910,-127.00
137247,-0.450,-0.223,9.912,-127.00
137251,-0.450,-0.220,9.907,-127.00
137255,-0.448,-0.220,9.907,-127.00
137259,-0.443,-0.220,9.907,-127.00
137265,-0.448,-0.220,9.910,-127.00
137270,-0.450,-0.218,9.907,-127.00
137273,-0.445,-0.220,9.905,-127.00
137277,-0.443,-0.223,9.907,-127.00
137281,-0.443,-0.220,9.907,-127.00
137285,-0.448,-0.225,9.905,-127.00
137289,-0.448,-0.220,9.905,-127.00
137292,-0.445,-0.220,9.910,-127.00
137296,-0.445,-0.218,9.910,-127.00
137300,-0.443,-0.220,9.910,-127.00
137304,-0.443,-0.223,9.907,-127.00
137308,-0.441,-0.223,9.905,-127.00
137312,-0.441,-0.225,9.910,-127.00
137315,-0.441,-0.220,9.905,-127.00
137319,-0.438,-0.220,9.910,-127.00
137324,-0.441,-0.223,9.902,-127.00
137328,-0.441,-0.223,9.900,-127.00
137332,-0.436,-0.230,9.900,-127.00
137336,-0.436,-0.232,9.910,-127.00
137340,-0.436,-0.232,9.910,-127.00
137343,-0.438,-0.230,9.910,-127.00
137347,-0.441,-0.235,9.910,-127.00
137351,-0.438,-0.239,9.912,-127.00
137355,-0.438,-0.235,9.912,-127.00
137359,-0.441,-0.235,9.907,-127.00
137363,-0.441,-0.230,9.905,-127.00
137366,-0.441,-0.232,9.910,-127.00
137370,-0.441,-0.232,9.910,-127.00
137374,-0.441,-0.230,9.912,-127.00
137390,-0.443,-0.227,9.910,-127.00
137394,-0.445,-0.232,9.905,-127.00
137398,-0.445,-0.232,9.905,-127.00
137401,-0.448,-0.230,9.907,-127.00
137405,-0.448,-0.225,9.905,-127.00
137409,-0.453,-0.227,9.907,-127.00
137413,-0.453,-0.230,9.910,-127.00
137417,-0.453,-0.230,9.914,-127.00
137421,-0.448,-0.225,9.919,-127.00
137424,-0.450,-0.227,9.924,-127.00
137428,-0.450,-0.227,9.926,-127.00
137432,-0.453,-0.225,9.922,-127.00
137436,-0.450,-0.225,9.919,-127.00
137440,-0.450,-0.225,9.919,-127.00
137445,-0.450,-0.225,9.910,-127.00
137449,-0.448,-0.227,9.912,-127.00
137452,-0.443,-0.227,9.914,-127.00
137456,-0.445,-0.227,9.910,-127.00
137460,-0.443,-0.230,9.907,-127.00
137464,-0.441,-0.223,9.910,-127.00
137468,-0.443,-0.220,9.910,-127.00
137472,-0.441,-0.223,9.912,-127.00
137475,-0.441,-0.223,9.910,-127.00
137479,-0.445,-0.225,9.914,-127.00
137483,-0.448,-0.227,9.905,-127.00
137487,-0.448,-0.230,9.910,-127.00
137491,-0.445,-0.230,9.907,-127.00
137494,-0.443,-0.230,9.910,-127.00
137501,-0.445,-0.230,9.919,-127.00
137506,-0.443,-0.227,9.919,-127.00
137510,-0.448,-0.230,9.926,-127.00
137513,-0.450,-0.230,9.929,-127.00
137517,-0.448,-0.232,9.929,-127.00
137521,-0.448,-0.230,9.926,-127.00
137525,-0.443,-0.230,9.926,-127.00
137529,-0.441,-0.230,9.924,-127.00
137532,-0.443,-0.227,9.914,-127.00
137536,-0.438,-0.225,9.907,-127.00
137540,-0.438,-0.218,9.905,-127.00
137544,-0.443,-0.220,9.907,-127.00
137548,-0.445,-0.220,9.902,-127.00
137552,-0.445,-0.218,9.902,-127.00
137555,-0.443,-0.218,9.900,-127.00
137561,-0.441,-0.218,9.898,-127.00
137564,-0.445,-0.218,9.902,-127.00
137568,-0.445,-0.223,9.902,-127.00
137572,-0.445,-0.227,9.905,-127.00
137576,-0.445,-0.232,9.910,-127.00
137580,-0.445,-0.235,9.910,-127.00
137583,-0.448,-0.235,9.914,-127.00
137587,-0.445,-0.237,9.914,-127.00
137591,-0.445,-0.239,9.919,-127.00
137595,-0.441,-0.237,9.917,-127.00
137599,-0.438,-0.237,9.917,-127.00
137603,-0.441,-0.232,9.914,-127.00
137606,-0.445,-0.235,9.914,-127.00
137610,-0.443,-0.235,9.912,-127.00
137617,-0.445,-0.237,9.910,-127.00
137621,-0.445,-0.235,9.912,-127.00
137625,-0.445,-0.235,9.910,-127.00
137629,-0.443,-0.237,9.912,-127.00
137633,-0.443,-0.235,9.914,-127.00
137636,-0.445,-0.237,9.914,-127.00
137640,-0.443,-0.232,9.914,-127.00
137644,-0.443,-0.227,9.914,-127.00
137648,-0.443,-0.230,9.910,-127.00
137652,-0.443,-0.227,9.910,-127.00
137656,-0.443,-0.227,9.907,-127.00
137659,-0.443,-0.227,9.907,-127.00
137663,-0.441,-0.230,9.902,-127.00
137667,-0.441,-0.230,9.900,-127.00
137672,-0.441,-0.227,9.895,-127.00
137676,-0.443,-0.225,9.898,-127.00
137680,-0.441,-0.225,9.905,-127.00
137684,-0.445,-0.223,9.907,-127.00
137687,-0.443,-0.225,9.910,-127.00
137691,-0.443,-0.225,9.910,-127.00
137695,-0.441,-0.227,9.907,-127.00
137699,-0.443,-0.227,9.912,-127.00
137703,-0.443,-0.230,9.912,-127.00
137707,-0.443,-0.230,9.907,-127.00
137710,-0.441,-0.230,9.910,-127.00
137714,-0.441,-0.230,9.910,-127.00
137718,-0.443,-0.227,9.910,-127.00
137722,-0.443,-0.230,9.912,-127.00
137729,-0.443,-0.232,9.917,-127.00
137733,-0.445,-0.232,9.919,-127.00
137737,-0.445,-0.230,9.917,-127.00
137741,-0.445,-0.232,9.917,-127.00
137745,-0.443,-0.232,9.917,-127.00
137749,-0.445,-0.235,9.919,-127.00
137752,-0.448,-0.232,9.922,-127.00
137756,-0.450,-0.232,9.924,-127.00
137760,-0.448,-0.232,9.924,-127.00
137764,-0.450,-0.235,9.922,-127.00
137768,-0.453,-0.237,9.919,-127.00
137772,-0.450,-0.239,9.919,-127.00
137775,-0.445,-0.235,9.917,-127.00
137779,-0.445,-0.237,9.917,-127.00
137784,-0.450,-0.237,9.917,-127.00
137788,-0.448,-0.232,9.914,-127.00
137792,-0.445,-0.232,9.919,-127.00
137796,-0.448,-0.227,9.919,-127.00
137800,-0.448,-0.227,9.919,-127.00
137804,-0.450,-0.227,9.922,-127.00
137807,-0.450,-0.227,9.919,-127.00
137811,-0.450,-0.225,9.919,-127.00
137815,-0.448,-0.225,9.914,-127.00
137819,-0.445,-0.220,9.919,-127.00
137823,-0.448,-0.223,9.922,-127.00
137826,-0.450,-0.220,9.919,-127.00
137830,-0.445,-0.223,9.919,-127.00
137834,-0.445,-0.227,9.919,-127.00
137838,-0.448,-0.227,9.919,-127.00
137845,-0.445,-0.223,9.922,-127.00
137849,-0.448,-0.227,9.914,-127.00
137853,-0.450,-0.227,9.910,-127.00
137857,-0.450,-0.227,9.907,-127.00
137860,-0.453,-0.227,9.907,-127.00
137864,-0.453,-0.232,9.905,-127.00
137868,-0.453,-0.232,9.905,-127.00
137872,-0.448,-0.230,9.902,-127.00
137876,-0.450,-0.230,9.898,-127.00
137879,-0.450,-0.232,9.895,-127.00
137883,-0.450,-0.227,9.905,-127.00
137887,-0.448,-0.232,9.914,-127.00
137891,-0.445,-0.232,9.917,-127.00
137895,-0.443,-0.230,9.922,-127.00
137900,-0.443,-0.225,9.931,-127.00
137904,-0.441,-0.227,9.931,-127.00
137908,-0.443,-0.230,9.934,-127.00
137911,-0.443,-0.227,9.936,-127.00
137915,-0.445,-0.225,9.931,-127.00
137919,-0.448,-0.227,9.929,-127.00
137923,-0.453,-0.225,9.919,-127.00
137927,-0.450,-0.227,9.917,-127.00
137930,-0.448,-0.227,9.914,-127.00
137934,-0.450,-0.230,9.912,-127.00
137938,-0.450,-0.232,9.917,-127.00
137942,-0.450,-0.230,9.917,-127.00
137946,-0.450,-0.232,9.917,-127.00
137949,-0.450,-0.232,9.912,-127.00
137956,-0.450,-0.230,9.910,-127.00
137960,-0.450,-0.232,9.917,-127.00
137964,-0.450,-0.232,9.914,-127.00
137968,-0.450,-0.235,9.914,-127.00
137972,-0.453,-0.235,9.917,-127.00
137976,-0.453,-0.237,9.919,-127.00
137980,-0.455,-0.232,9.922,-127.00
137983,-0.455,-0.230,9.914,-127.00
137987,-0.453,-0.227,9.914,-127.00
137991,-0.453,-0.225,9.907,-127.00
137995,-0.455,-0.227,9.907,-127.00
137999,-0.455,-0.230,9.910,-127.00
138002,-0.460,-0.227,9.910,-127.00
138006,-0.460,-0.220,9.905,-127.00
138011,-0.460,-0.225,9.910,-127.00
138015,-0.457,-0.230,9.907,-127.00
138019,-0.457,-0.232,9.907,-127.00
138023,-0.455,-0.235,9.912,-127.00
138027,-0.457,-0.235,9.917,-127.00
138031,-0.455,-0.235,9.914,-127.00
138034,-0.455,-0.237,9.914,-127.00
138038,-0.453,-0.235,9.914,-127.00
138042,-0.450,-0.235,9.912,-127.00
138046,-0.450,-0.232,9.912,-127.00
138050,-0.450,-0.235,9.912,-127.00
138053,-0.448,-0.235,9.907,-127.00
138057,-0.450,-0.235,9.910,-127.00
138061,-0.448,-0.235,9.914,-127.00
138065,-0.448,-0.237,9.912,-127.00
138072,-0.448,-0.237,9.914,-127.00
138076,-0.448,-0.237,9.914,-127.00
138080,-0.448,-0.232,9.914,-127.00
138083,-0.443,-0.232,9.914,-127.00
138087,-0.445,-0.235,9.914,-127.00
138091,-0.445,-0.235,9.910,-127.00
138095,-0.445,-0.232,9.905,-127.00
138099,-0.448,-0.230,9.907,-127.00
138102,-0.453,-0.232,9.907,-127.00
138106,-0.450,-0.232,9.905,-127.00
138110,-0.448,-0.235,9.910,-127.00
138114,-0.448,-0.235,9.905,-127.00
138118,-0.445,-0.235,9.907,-127.00
138121,-0.445,-0.232,9.907,-127.00
138127,-0.443,-0.230,9.912,-127.00
138131,-0.443,-0.230,9.910,-127.00
138134,-0.441,-0.227,9.905,-127.00
138138,-0.443,-0.223,9.907,-127.00
138142,-0.445,-0.220,9.907,-127.00
138146,-0.445,-0.223,9.914,-127.00
138150,-0.445,-0.223,9.914,-127.00
138153,-0.450,-0.225,9.917,-127.00
138157,-0.450,-0.223,9.924,-127.00
138161,-0.453,-0.223,9.926,-127.00
138165,-0.450,-0.223,9.922,-127.00
138169,-0.445,-0.227,9.917,-127.00
138172,-0.445,-0.225,9.914,-127.00
138176,-0.441,-0.223,9.912,-127.00
138183,-0.438,-0.220,9.912,-127.00
138187,-0.436,-0.225,9.924,-127.00
138191,-0.436,-0.227,9.926,-127.00
138195,-0.441,-0.232,9.926,-127.00
138199,-0.441,-0.232,9.924,-127.00
138203,-0.443,-0.232,9.922,-127.00
138206,-0.448,-0.227,9.924,-127.00
138210,-0.448,-0.227,9.924,-127.00
138214,-0.445,-0.227,9.922,-127.00
138218,-0.445,-0.232,9.922,-127.00
138222,-0.445,-0.235,9.924,-127.00
138225,-0.443,-0.232,9.919,-127.00
138229,-0.443,-0.232,9.919,-127.00
138233,-0.445,-0.230,9.922,-127.00
138238,-0.448,-0.225,9.922,-127.00
138242,-0.443,-0.225,9.922,-127.00
138246,-0.445,-0.225,9.924,-127.00
138250,-0.448,-0.225,9.922,-127.00
138254,-0.445,-0.223,9.922,-127.00
138257,-0.448,-0.225,9.919,-127.00
138261,-0.445,-0.223,9.922,-127.00
138265,-0.445,-0.225,9.924,-127.00
138269,-0.445,-0.223,9.924,-127.00
138273,-0.443,-0.225,9.924,-127.00
138276,-0.441,-0.227,9.922,-127.00
138280,-0.441,-0.225,9.926,-127.00
138284,-0.438,-0.225,9.926,-127.00
138288,-0.443,-0.223,9.924,-127.00
138294,-0.443,-0.230,9.924,-127.00
138299,-0.443,-0.230,9.924,-127.00
138303,-0.443,-0.227,9.919,-127.00
138306,-0.445,-0.227,9.919,-127.00
138310,-0.443,-0.227,9.922,-127.00
138314,-0.443,-0.230,9.924,-127.00
138318,-0.445,-0.230,9.926,-127.00
138322,-0.448,-0.230,9.919,-127.00
138326,-0.445,-0.230,9.919,-127.00
138329,-0.445,-0.227,9.919,-127.00
138333,-0.448,-0.227,9.922,-127.00
138337,-0.448,-0.227,9.919,-127.00
138341,-0.445,-0.225,9.914,-127.00
138345,-0.445,-0.225,9.914,-127.00
138348,-0.445,-0.230,9.914,-127.00
138354,-0.441,-0.232,9.914,-127.00
138358,-0.441,-0.230,9.919,-127.00
138361,-0.441,-0.232,9.917,-127.00
138365,-0.443,-0.232,9.922,-127.00
138369,-0.441,-0.230,9.919,-127.00
138373,-0.441,-0.227,9.919,-127.00
138377,-0.443,-0.230,9.917,-127.00
138380,-0.445,-0.232,9.917,-127.00
138384,-0.445,-0.230,9.914,-127.00
138388,-0.445,-0.227,9.917,-127.00
138392,-0.448,-0.225,9.914,-127.00
138396,-0.445,-0.225,9.912,-127.00
138399,-0.445,-0.223,9.910,-127.00
138403,-0.448,-0.223,9.910,-127.00
138411,-0.443,-0.225,9.917,-127.00
138415,-0.441,-0.227,9.914,-127.00
138419,-0.441,-0.227,9.914,-127.00
138422,-0.445,-0.223,9.910,-127.00
138426,-0.443,-0.225,9.905,-127.00
138430,-0.445,-0.227,9.905,-127.00
138434,-0.441,-0.230,9.902,-127.00
138438,-0.441,-0.230,9.907,-127.00
138441,-0.441,-0.230,9.907,-127.00
138445,-0.441,-0.230,9.907,-127.00
138449,-0.441,-0.232,9.910,-127.00
138453,-0.441,-0.235,9.912,-127.00
138457,-0.438,-0.232,9.910,-127.00
138460,-0.443,-0.230,9.914,-127.00
138466,-0.443,-0.223,9.914,-127.00
138470,-0.448,-0.223,9.917,-127.00
138473,-0.445,-0.220,9.917,-127.00
138477,-0.448,-0.220,9.919,-127.00
138481,-0.448,-0.220,9.917,-127.00
138485,-0.450,-0.225,9.919,-127.00
138489,-0.448,-0.223,9.919,-127.00
138492,-0.448,-0.225,9.924,-127.00
138496,-0.448,-0.225,9.924,-127.00
138500,-0.448,-0.223,9.929,-127.00
138504,-0.453,-0.225,9.929,-127.00
138508,-0.450,-0.227,9.931,-127.00
138511,-0.450,-0.225,9.926,-127.00
138515,-0.445,-0.227,9.917,-127.00
138522,-0.445,-0.232,9.912,-127.00
138526,-0.443,-0.235,9.910,-127.00
138530,-0.448,-0.237,9.912,-127.00
138534,-0.445,-0.237,9.917,-127.00
138538,-0.445,-0.237,9.922,-127.00
138542,-0.445,-0.239,9.919,-127.00
138545,-0.448,-0.242,9.917,-127.00
138549,-0.445,-0.244,9.917,-127.00
138553,-0.445,-0.247,9.922,-127.00
138557,-0.448,-0.249,9.919,-127.00
138561,-0.448,-0.249,9.919,-127.00
138565,-0.448,-0.247,9.922,-127.00
138568,-0.448,-0.242,9.922,-127.00
138572,-0.448,-0.242,9.917,-127.00
138576,-0.448,-0.235,9.917,-127.00
138581,-0.448,-0.232,9.919,-127.00
138585,-0.450,-0.230,9.926,-127.00
138589,-0.450,-0.227,9.926,-127.00
138593,-0.450,-0.227,9.926,-127.00
138596,-0.450,-0.225,9.924,-127.00
138600,-0.450,-0.223,9.926,-127.00
138604,-0.450,-0.220,9.929,-127.00
138608,-0.450,-0.220,9.929,-127.00
138612,-0.450,-0.220,9.929,-127.00
138616,-0.450,-0.220,9.926,-127.00
138619,-0.450,-0.223,9.924,-127.00
138623,-0.453,-0.220,9.922,-127.00
138627,-0.453,-0.220,9.922,-127.00
138631,-0.453,-0.223,9.919,-127.00
138638,-0.450,-0.227,9.917,-127.00
138642,-0.450,-0.227,9.917,-127.00
138646,-0.450,-0.225,9.917,-127.00
138650,-0.450,-0.230,9.919,-127.00
138653,-0.448,-0.230,9.922,-127.00
138657,-0.443,-0.227,9.922,-127.00
138661,-0.443,-0.225,9.924,-127.00
138665,-0.445,-0.227,9.924,-127.00
138669,-0.443,-0.227,9.926,-127.00
138672,-0.445,-0.227,9.926,-127.00
138676,-0.445,-0.230,9.924,-127.00
138680,-0.448,-0.227,9.929,-127.00
138684,-0.445,-0.225,9.929,-127.00
138688,-0.450,-0.223,9.934,-127.00
138693,-0.455,-0.220,9.929,-127.00
138697,-0.455,-0.220,9.929,-127.00
138701,-0.455,-0.218,9.926,-127.00
138704,-0.457,-0.218,9.924,-127.00
138708,-0.455,-0.223,9.922,-127.00
138712,-0.457,-0.220,9.919,-127.00
138716,-0.455,-0.223,9.926,-127.00
138720,-0.455,-0.227,9.929,-127.00
138723,-0.453,-0.225,9.919,-127.00
138727,-0.448,-0.223,9.914,-127.00
138731,-0.448,-0.225,9.914,-127.00
138735,-0.445,-0.227,9.912,-127.00
138739,-0.448,-0.225,9.910,-127.00
138742,-0.448,-0.230,9.907,-127.00
138749,-0.453,-0.227,9.910,-127.00
138754,-0.455,-0.227,9.907,-127.00
138757,-0.455,-0.227,9.905,-127.00
138761,-0.453,-0.227,9.905,-127.00
138765,-0.453,-0.230,9.900,-127.00
138769,-0.453,-0.230,9.902,-127.00
138773,-0.455,-0.227,9.907,-127.00
138776,-0.448,-0.227,9.910,-127.00
138780,-0.445,-0.227,9.917,-127.00
138784,-0.445,-0.227,9.914,-127.00
138788,-0.450,-0.227,9.910,-127.00
138792,-0.450,-0.227,9.910,-127.00
138795,-0.443,-0.225,9.912,-127.00
138799,-0.443,-0.223,9.914,-127.00
138804,-0.445,-0.223,9.926,-127.00
138808,-0.445,-0.225,9.926,-127.00
138812,-0.448,-0.227,9.926,-127.00
138816,-0.453,-0.227,9.922,-127.00
138820,-0.455,-0.230,9.919,-127.00
138824,-0.453,-0.232,9.922,-127.00
138827,-0.450,-0.235,9.924,-127.00
138831,-0.448,-0.235,9.924,-127.00
138835,-0.450,-0.235,9.924,-127.00
138839,-0.453,-0.235,9.922,-127.00
138843,-0.453,-0.235,9.919,-127.00
138846,-0.450,-0.232,9.917,-127.00
138850,-0.450,-0.235,9.914,-127.00
138854,-0.448,-0.237,9.914,-127.00
138858,-0.445,-0.235,9.907,-127.00
138865,-0.441,-0.237,9.910,-127.00
138869,-0.448,-0.235,9.914,-127.00
138873,-0.450,-0.232,9.917,-127.00
138877,-0.448,-0.230,9.914,-127.00
138880,-0.445,-0.230,9.910,-127.00
138884,-0.448,-0.232,9.912,-127.00
138888,-0.448,-0.235,9.912,-127.00
138892,-0.448,-0.237,9.914,-127.00
138896,-0.450,-0.235,9.912,-127.00
138899,-0.448,-0.230,9.912,-127.00
138903,-0.453,-0.232,9.912,-127.00
138907,-0.450,-0.232,9.917,-127.00
138911,-0.448,-0.227,9.924,-127.00
138915,-0.453,-0.230,9.924,-127.00
138920,-0.453,-0.227,9.922,-127.00
138924,-0.455,-0.225,9.924,-127.00
138928,-0.455,-0.227,9.924,-127.00
138931,-0.455,-0.227,9.926,-127.00
138935,-0.457,-0.227,9.934,-127.00
138939,-0.455,-0.227,9.926,-127.00
138943,-0.455,-0.230,9.929,-127.00
138947,-0.450,-0.225,9.929,-127.00
138950,-0.450,-0.223,9.926,-127.00
138954,-0.450,-0.223,9.924,-127.00
138958,-0.453,-0.223,9.922,-127.00
138962,-0.453,-0.227,9.929,-127.00
138966,-0.450,-0.227,9.929,-127.00
138969,-0.450,-0.230,9.924,-127.00
138976,-0.450,-0.230,9.919,-127.00
138980,-0.453,-0.230,9.917,-127.00
138984,-0.453,-0.223,9.914,-127.00
138988,-0.450,-0.223,9.919,-127.00
138992,-0.453,-0.223,9.926,-127.00
138996,-0.453,-0.225,9.926,-127.00
138999,-0.453,-0.223,9.922,-127.00
139003,-0.455,-0.223,9.917,-127.00
139007,-0.453,-0.223,9.919,-127.00
139011,-0.453,-0.225,9.919,-127.00
139015,-0.453,-0.230,9.914,-127.00
139019,-0.450,-0.232,9.907,-127.00
139022,-0.448,-0.230,9.910,-127.00
139026,-0.445,-0.227,9.910,-127.00
139031,-0.441,-0.230,9.912,-127.00
139035,-0.441,-0.227,9.917,-127.00
139039,-0.443,-0.220,9.922,-127.00
139043,-0.441,-0.223,9.922,-127.00
139047,-0.443,-0.220,9.919,-127.00
139050,-0.443,-0.220,9.914,-127.00
139054,-0.443,-0.218,9.919,-127.00
139058,-0.441,-0.218,9.912,-127.00
139062,-0.443,-0.218,9.910,-127.00
139066,-0.445,-0.223,9.910,-127.00
139070,-0.450,-0.225,9.905,-127.00
139073,-0.450,-0.225,9.907,-127.00
139077,-0.450,-0.225,9.912,-127.00
139081,-0.448,-0.225,9.917,-127.00
139085,-0.448,-0.225,9.914,-127.00
139092,-0.453,-0.225,9.917,-127.00
139096,-0.450,-0.223,9.914,-127.00
139100,-0.450,-0.220,9.912,-127.00
139103,-0.445,-0.225,9.910,-127.00
139107,-0.443,-0.223,9.907,-127.00
139111,-0.441,-0.225,9.912,-127.00
139115,-0.443,-0.225,9.912,-127.00
139119,-0.445,-0.223,9.912,-127.00
139122,-0.445,-0.225,9.912,-127.00
139126,-0.450,-0.225,9.905,-127.00
139130,-0.445,-0.227,9.902,-127.00
139134,-0.443,-0.227,9.900,-127.00
139138,-0.448,-0.227,9.902,-127.00
139142,-0.445,-0.230,9.900,-127.00
139147,-0.445,-0.232,9.900,-127.00
139151,-0.443,-0.230,9.900,-127.00
139154,-0.443,-0.230,9.902,-127.00
139158,-0.445,-0.232,9.900,-127.00
139162,-0.448,-0.227,9.905,-127.00
139166,-0.448,-0.225,9.905,-127.00
139170,-0.448,-0.227,9.902,-127.00
139173,-0.448,-0.225,9.905,-127.00
139177,-0.448,-0.225,9.902,-127.00
139181,-0.441,-0.223,9.905,-127.00
139185,-0.441,-0.225,9.905,-127.00
139189,-0.438,-0.225,9.905,-127.00
139192,-0.441,-0.225,9.912,-127.00
139196,-0.443,-0.225,9.910,-127.00
139203,-0.453,-0.227,9.917,-127.00
139207,-0.448,-0.227,9.914,-127.00
139211,-0.448,-0.227,9.914,-127.00
139215,-0.448,-0.227,9.919,-127.00
139219,-0.448,-0.230,9.922,-127.00
139223,-0.448,-0.227,9.924,-127.00
139226,-0.445,-0.225,9.924,-127.00
139230,-0.445,-0.225,9.919,-127.00
139234,-0.445,-0.225,9.922,-127.00
139238,-0.448,-0.227,9.924,-127.00
139242,-0.448,-0.232,9.929,-127.00
139245,-0.445,-0.232,9.934,-127.00
139249,-0.448,-0.230,9.936,-127.00
139253,-0.448,-0.230,9.931,-127.00
139258,-0.448,-0.230,9.929,-127.00
139262,-0.448,-0.230,9.924,-127.00
139266,-0.450,-0.232,9.924,-127.00
139270,-0.450,-0.232,9.924,-127.00
139274,-0.457,-0.232,9.924,-127.00
139277,-0.457,-0.227,9.924,-127.00
139281,-0.450,-0.227,9.931,-127.00
139285,-0.448,-0.227,9.924,-127.00
139289,-0.448,-0.227,9.919,-127.00
139293,-0.450,-0.230,9.919,-127.00
139296,-0.450,-0.230,9.914,-127.00
139300,-0.448,-0.230,9.917,-127.00
139304,-0.450,-0.232,9.907,-127.00
139308,-0.450,-0.232,9.907,-127.00
139314,-0.450,-0.230,9.910,-127.00
139319,-0.448,-0.230,9.907,-127.00
139323,-0.450,-0.235,9.900,-127.00
139326,-0.450,-0.230,9.898,-127.00
139330,-0.450,-0.232,9.902,-127.00
139334,-0.455,-0.230,9.912,-127.00
139338,-0.453,-0.227,9.912,-127.00
139342,-0.453,-0.227,9.917,-127.00
139346,-0.453,-0.227,9.917,-127.00
139349,-0.448,-0.227,9.917,-127.00
139353,-0.448,-0.225,9.917,-127.00
139357,-0.453,-0.225,9.917,-127.00
139361,-0.453,-0.223,9.919,-127.00
139365,-0.450,-0.223,9.922,-127.00
139368,-0.453,-0.225,9.919,-127.00
139374,-0.450,-0.227,9.914,-127.00
139378,-0.450,-0.227,9.914,-127.00
139381,-0.448,-0.227,9.917,-127.00
139385,-0.448,-0.227,9.917,-127.00
139389,-0.445,-0.230,9.917,-127.00
139393,-0.445,-0.230,9.917,-127.00
139397,-0.443,-0.230,9.922,-127.00
139400,-0.443,-0.230,9.926,-127.00
139404,-0.450,-0.230,9.929,-127.00
139408,-0.450,-0.227,9.924,-127.00
139412,-0.450,-0.225,9.924,-127.00
139416,-0.450,-0.225,9.926,-127.00
139419,-0.445,-0.225,9.922,-127.00
139423,-0.438,-0.227,9.922,-127.00
139431,-0.445,-0.225,9.929,-127.00
139435,-0.448,-0.227,9.936,-127.00
139439,-0.450,-0.230,9.941,-127.00
139442,-0.448,-0.227,9.946,-127.00
139446,-0.445,-0.225,9.941,-127.00
139450,-0.445,-0.220,9.943,-127.00
139454,-0.448,-0.220,9.941,-127.00
139458,-0.448,-0.220,9.938,-127.00
139461,-0.450,-0.223,9.936,-127.00
139465,-0.453,-0.223,9.934,-127.00
139469,-0.453,-0.223,9.936,-127.00
139473,-0.453,-0.225,9.931,-127.00
139477,-0.453,-0.225,9.934,-127.00
139481,-0.455,-0.225,9.934,-127.00
139486,-0.455,-0.225,9.924,-127.00
139490,-0.453,-0.227,9.924,-127.00
139493,-0.455,-0.227,9.924,-127.00
